pair_id	han_sentence	viet_sentence
pair_4302		Lá mọc nghiêng như hình bàn tay nghiêng, thân cây cũng thế, sắc xanh lục, một loại hoa tía, một loại hoa vàng, một loại hoa biếc.
pair_4303		Có thể chữa bệnh nấc và đau họng; lại mài với rượu đồ vào chỗ nhọt độc.
pair_4304		Cỏ nàng hai bà: chữ Hán là tầm ma, Bản thảo gọi là mao tầm.
pair_4305		Thân cây có gai, cao 2, 3 thước, lá giống lá dâu, hoặc xanh hoặc tía, có lông gai dễ sợ, châm 415 dainamnhatthongchiT1le.pdf vào người thi buốt như ong đốt, dùng nước tiểu thì giải độc ngay.
pair_4306		Đỗ Tử Mỹ nhà Đường có bài thơ “Trừ tầm thảo”, tức cây này.
pair_4307		Có thể trị nọc rắn, giã lá mà xức; nếu bị phong chẩn cũng dùng để bôi vào, một hôm là hết.
pair_4308		Lại có một loại lá nhỏ sắc xanh, tục gọi nàng hai sã1, cũng có công dụng như trên.
pair_4309		Bài thơ của Bạch Cư Dị có câu “Cỏ tầm bốn mùa xanh”, tức cây nay.
pair_4310		Sdn đông: chữ Hán là dã cát, Bản thảo gọi là câu vẫn.
pair_4311		Lý Thì Trân nói, theo Nam phương thảo mộc trang, thì dã cát có dây bò leo, lá như lá cây la lic, nhọn mà day, có tên nữa là hồ man thảo, người ăn thì chết ngay; giống ê rừng ăn thì béo, đó là do loài vật chế phục nhau.
pair_4312		Ci chỉ: chữ Hán là mã tiền tử, hột tròn mà bẹp, sắc đen lợt, khí vị hăng mạnh, có thể trị các chứng phong.
pair_4313		Có độc, chó chuột ăn thì chết.
pair_4314		Cà dược: chữ Hán là lang túc, cây cao 3, 4 thước, thân và lá có lông gai, hoa sắc trắng, quả như quả thạch lựu nhỏ.
pair_4315		Bdn thảo gọi là thiên tiên tử, là hoành đường, là hành đường tử, có độc, ăn phải thì phat điền.
pair_4316		Tương truyền rễ có thể chữa mụn nhọt, hen suyển lâu năm lấy cành và lá phơi khô cuốn thành ống đốt hút như hút thuốc, rất nghiệm.
pair_4317		Lại sao sắc uống thì tiệt bệnh sốt rét.
pair_4318		Các loại kể trên các tỉnh đều có.
pair_4319		416 nhatthongchiT1ch.pdf LOẠI MỘC Tùng (thông): Bản thảo nói rằng tùng là đàn anh trong các loại mộc, cho nên viết theo chữ công, lại nói: tùng già thì dư khí kết thành phục linh, một nghìn năm thì nhựa nó kết thành hổ phách.
pair_4320		Nay ở đàn Nam Giao, các sơn lăng, núi Ngự Bình, các nơi thông mọc thành rừng.
pair_4321		Mắt cây dùng gây rượu, trị yếu chân, lá xông khói trị phù thũng, nhựa có tên là tùng hương, cũng có tên là lịch thanh.
pair_4322		Năm Minh Mệnh thứ 17, khắc hình tượng vào Du đỉnh.
pair_4323		Bách: Bản thảo gọi là cúc, là trắc bách.
pair_4324		Các cây đều hướng về mặt trời, chỉ cây bách là chi về nam, được chính khí của cây, nên viết theo chữ bạch.
pair_4325		Ngày Nguyên đán ngâm rượu uống trừ tà gọi là rượu bách, quả nó có thể bổ tâm kiện tỳ, lấy nước trị ghé lở, cành mắt gây rượu trị phong thấp.
pair_4326		Liệt tiên truyện nói: Xích Tùng Td ăn quả bách, răng rụng lại mọc.
pair_4327		Hái lá bách mới đâm đọt đắng, thay nước rửa cho hết vị đắng, mới ăn thì đắng chát, ngào mật hay hòa với thịt quả táo mà ăn rất tốt, ăn không thấy đói, mùa đông không biết rét, mùa hạ không biết nóng.
pair_4328		Năm Minh Mệnh thứ 17, khắc hình tượng vào Tuyên đỉnh.
pair_4329		Quế: Bản thảo gọi là mẫu quế, là xâm.
pair_4330		Phàm loài mộc, giữa lá đều có một gân dọc, riêng qué có 417 dainamnhatthongchiT1le.pdf hai gân như hình ngọc khuê.
pair_4331		Lai có công dụng dẫn được các vị thuốc khác, như sứ giả cầm ngọc khuê, cho nên viết theo chữ khué.
pair_4332		Nay trồng nhiều ở các sơn lăng, vị rất cay.
pair_4333		Kính xét lời chú bài thơ “Vịnh nam quế” của Minh Mệnh thánh chế, cây quế lớn vòng đến mấy thước, hoa nhỏ như hột gạo mà không thơm, lá to dài và nhắn, có ba sống dọc, vỏ thô dày mà ngọt thơm ngào ngạt, dùng làm thuốc rất tốt.
pair_4334		Tuy cùng sản ở phương Nam, mà quế Thanh Hoá tốt hơn cả, thứ đến quế Nghệ An, quế Quảng Nam thì kém.
pair_4335		Tương truyền lá của nó dùng chữa bệnh phù thũng rất hiệu.
pair_4336		Năm Minh Mệnh thứ 17, khắc hình tượng vào Nghị đỉnh.
pair_4337		Trầm hương: tục gọi cây trầm.
pair_4338		Bdn thảo chép rằng bỏ xuống nước thì chìm nên gọi là trầm.
pair_4339		Có thể trị thấp khử tà, bổ dương.
pair_4340		Từ Nghệ An trở vào Nam các tỉnh đều có, có hộ thái hương.
pair_4341		Năm Minh Mệnh thứ 17 khắc hình tượng vào Cao đính.
pair_4342		Nghệ An phong thổ ký chép rằng: cây gió già cỗi, tỉnh dịch kết lại thành hương, cây còn sống mà déo lấy thì gọi là sinh trầm, có thể dùng làm thuốc, cây đã chết mà lấy gọi là tử trầm, chỉ dùng chế chất thơm, lấy lúc cây đã mục nát gọi là tốc hương, là mật hương.
pair_4343		Thảo mộc trạng của Kê Hàm nhà Tấn nói ring: cây giống cây.
pair_4344		liễu to, muốn lấy hương thì ngả cây để lâu năm cỗi rễ cành đốt đều có mau sắc khác nhau, 418 nhatthongchiT1ch.pdf ruột cây rắn và den, bỏ xuống nước mà chìm gọi là trầm hương, ngang với mặt nước là kê cốt hương, gốc là hoàng thục hương, thân cây là sạn hương, cành nhỏ rắn chắc chưa nát là thanh quế hương, gốc và mắt cứng mà lớn là mã đề hương.
pair_4345		Gỗ lim: thiết mộc, sắc gỗ đen tía, bền rắn như đá, dùng để làm nhà, đóng thuyền, thật là thượng phẩm trong loài mộc, sản ở rừng sâu.
pair_4346		Các tỉnh nào có sản gỗ này đều có thuế.
pair_4347		Năm Minh Mệnh thứ 17 khắc hình tượng vào Cao đỉnh.
pair_4348		Gỗ sao: nam mộc, Bản thảo nói là cây ở phương Nam nên viết theo chữ nam; lại có một tên là gỗ sến.
pair_4349		Gia Đinh thông chí chép răng: nam có bốn loại là nam xanh, nam vàng, nam tôm và nam đá, cây to và ôm cao hơn trăm thước, thớ thịt đông đặc là thượng phẩm.
pair_4350		Nước có lệ cấm dân không được dùng.
pair_4351		Các núi sâu từ Thừa Thiên vào Nam đều có gỗ này, nhưng đường xa khó lấy; rừng Nam Kỳ bằng phẳng dễ lấy, nên phần nhiều lấy ở đấy, có hộ chuyên lấy.
pair_4352		Gỗ giổi: chất cứng thd mịn, vào đất không nát, dùng làm quan tài rất tốt.
pair_4353		Các tỉnh đều có.
pair_4354		Hoặc nói là gỗ chương, lá giống lá mai mà dài nhọn, mùa hạ nở hoa nhỏ, kết quả nhỏ.
pair_4355		Cây lớn đến vài ôm, thớ mịn, rất thơm, có thể chữa ghẻ lở và chứng phong; làm guốc đi để trừ cước khí.
pair_4356		419 dainamnhatthongchiT1le.pdf Gỗ hoàng đàn (theo Thông chi): thé thịt thơm, sắc trắng hơi vàng, chôn lâu dưới đất không nát, dùng làm quan quách rất tốt.
pair_4357		Thứ nữa đến gỗ giáng hương, các tinh đều có, mà nhiều nhất là ở Nam Kỳ.
pair_4358		Năm Minh Mệnh thứ 17 khắc hình tượng vào Nghị đính.
pair_4359		Gỗ giáng hương: cây lớn có đến 4, 5 ôm, chất gỗ day din, sắc tia mà thơm, rất bền, dùng đóng quan quách; có nhiều ở các tỉnh từ Quảng Bình trở vào Nam.
pair_4360		Bản thảo gọi là giáng chân hương, là tử đẳng hương.
pair_4361		Có thể chữa vết thương chảy máu va ung thư độc.
pair_4362		GỖ vàng tâm: Bản thảo gọi là mộc lan, sắc vàng, thớ đặc, cây lớn đến hơn 3 thước khoát, thịt mịn bền, dùng đóng rương hòm và quan quách rất tốt.
pair_4363		Các tinh đều có, nhưng nhiều nhất là hai tinh Nghệ An và Tuyên Quang.
pair_4364		Gỗ da hương: chất rắn, thd trắng mà thơm, có thể dùng đóng đồ, sẵn ở các núi đạo Quảng Trị.
pair_4365		Gỗ chay: chữ Hán là thiết trai mộc, cây cao vài trượng, lá nhỏ mà dài, cành và thân cao thẳng lên như cấn chổi, chất rắn bền, chôn dưới đất không mục.
pair_4366		Cây lớn có thể dùng làm quan quách, cây nhỏ dùng làm cột cửa và mốc giới.
pair_4367		Các tỉnh đều có.
pair_4368		420 nhatthongchiT1ch.pdf Gỗ gõ: chữ Hán là vạn cổ mộc, cũng gọi là gỗ gụ, cao chừng vài ba trượng, lá ròn, quả có lông gai, vỏ thô, thớ thịt sắc tía xanh, chất rắn, có thể dùng làm rường cột và vấn dừng.
pair_4369		Các tỉnh đều có.
pair_4370		Gỗ kién kiền: chữ Hán là tử mộc (theo tên mới đổi vào đời Minh Mệnh).
pair_4371		Bản thảo gọi là mộc vương, có ba loại: cây thớ trắng gọi là tử, thớ đỏ gọi là thu, thd vàng gọi là ý; lá dùng bôi lở loét rất có công hiệu.
pair_4372		Từ Thừa Thiên trở vào Nam, các tỉnh đều có.
pair_4373		Năm Minh Mệnh thứ 17, khắc hình tượng vào Anh đỉnh.
pair_4374		Gỗ huống: thuận mộc, có hai loại tía và trắng, loại tía chất rắn, dai, có thể dùng làm nhà và ván dừng, loại trắng rất xấu, chỉ làm đồ tạp dụng.
pair_4375		Các tỉnh đều có.
pair_4376		Năm Minh Mệnh thứ 17 khắc hình tượng vào Chương đỉnh.
pair_4377		Gỗ bàn lân (theo Thông chi): thé gỗ trắng, có thể dùng làm kèo chồng đấu, gốc nó quánh thành hình thù kỳ quái, như hình người, hình chim muông hoặc hình hoa cỏ.
pair_4378		Dùng làm ống bút hoặc làm khay đựng hoa quả, trông có vẻ cổ kính thanh nhã.
pair_4379		Các tỉnh đều có.
pair_4380		| Cây xôi: xích du, thd gb đỏ thẫm; cành nhỏ dùng làm đồ điền khí như cay, bừa, mai, cuốc; thân to dùng làm trục ép, hoặc neo thuyền, chất rắn, bền.
pair_4381		Các tỉnh từ Quảng Bình trở vào Nam đều có.
pair_4382		421 dainamnhatthongchiT1le.pdf Gỗ táu: thiết tú mộc, cây nhiều mắt bướu, có hoa như hoa ếch, chất rất cứng bền, dùng làm nhà hoặc đóng định thuyền, có thể thay cho đinh sắt.
pair_4383		Các tỉnh đều có.
pair_4384		Gỗ hiệp: sắc gỗ tía đen, muốn dùng làm khí dụng gì cần phải làm lúc còn tươi, nếu để lâu thì rìu búa khó bổ, tính chịu nước; than của nó có thể dùng để nấu đồng.
pair_4385		Các tỉnh ở Nam Kỳ đều có.
pair_4386		Gỗ bời lời: chất nhẹ mà thớ đặc, có hai loại vàng và trắng, loại trắng hơi kém.
pair_4387		Đều có thể dùng làm đồ đạc, lại có một loại giống cây mít.
pair_4388		Gỗ sầu đâu: khổ luyện mộc, Bản thảo nói cây mọc rất mau, ba bốn năm có thể làm cột.
pair_4389		Giao long rất sợ, cho nên người nước SỞ lấy lá gói bánh để ném xuống sông mà điếu Khuất Nguyên.
pair_4390		Than trộn với lưu hoàng làm thuốc súng.
pair_4391		Gỗ cũng bền lâu, có thể dùng làm nhà.
pair_4392		Từ Bình Định trở ra Bắc, các tỉnh đều có.
pair_4393		Gỗ the mốc: sam mộc, Vân đài loại ngữ chép rằng, theo lời chú trong Bản thảo thì cây nay giống cây thông mà cứng và thẳng, lá sát vào cành như hình kim đâm vào.
pair_4394		Có hai loại, loại sam đỏ chắc mà _ nhiều dầu, loại sam trắng rỗng mà khô ráo.
pair_4395		Người nước Thanh làm nhà hay dùng gỗ này nhưng thân cây lớn không đẫy thước.
pair_4396		Loại sam đỏ sản ở Tuyên 422 nhatthongchiT1ch.pdf Quang nước ta khoát đến hơn thước, Nghệ An cũng có nhiều loại sam trắng, nhưng kém Tuyên Quang.
pair_4397		Nay trồng nhiều ở các sơn lăng.
pair_4398		Gỗ đồng: thân cây thẳng, chất bền dẻo, dùng làm trục buồm cột buồm.
pair_4399		Có hai loại tia và trắng, các tỉnh đều có.
pair_4400		Gỗ lồng mật: nha đồng mộc, thớ gỗ trắng sáng như ngà voi, dùng để khắc con dấu và ván in rất tốt, các tỉnh đều có (cũng gọi là gỗ mức).
pair_4401		Nam chỉ: tục gọi cây tương (?
pair_4402		), Bản thảo gọi là cốc tang, lá như lá cây dâu rừng, lột lấy vỏ mà ngâm để làm giấy, mềm dịu trắng tinh; các tỉnh đều có, nhưng có giấy ở Biên Hòa tốt hơn.
pair_4403		Cứu hoang bản thảo chép là chử đào thụ, lấy lá và cành tử đào có hoa luộc cho nhừ, ngâm nước qua rồi vắt cho ráo nước, dùng làm bánh nướng ăn.
pair_4404		Cây chua me: hợp hoan mộc, Bản thảo gọi là hợp hôn, là da hợp, là thanh thường, là bằng cút, là điểu lại thụ, người ta hay trồng ở chỗ sân thềm.
pair_4405		Cây giống cây ngô đồng, cành rất mềm yếu, lá giống lá cầy bồ kết, rất nhỏ và rậm, tháng 5 nở hoa đó trắng, trên có tơ nhung, mùa thu kết quả như quả bồ kết, hột rất nhỏ, lá đến đêm thì cụp lại.
pair_4406		Lấy vỏ cây cạo ngoài đi mà nấu cao, có thể tiêu mụn nhọt, khỏe gân cốt.
pair_4407		Quần phương phả nói tục 423 dainamnhatthongchiT1le.pdf gọi là mã anh hoa, hương nông, ban ngày !
pair_4408		nở, ban đêm chum lại nên có tên là hoa dạ hợp, rễ có thể ăn, có công dụng hòa ngũ tạng.
pair_4409		Cây bông vang: tô mộc, Nam phương thảo mộc trạng chép rằng: cây giống cây hoè, sản ở Cứu Chân và Nhật Nam, người ta dùng để nhuộm đỏ; nấu nước thì ky sắt, sắt đụng vào thì nước thành tối.
pair_4410		Có công dụng chữa vết thương gãy xương, trừ ác huyết, nay địa phương nào cũng có.
pair_4411		Gé cho chỉ: trù mộc, thân cao lớn, thé thing, vấn nhà và ván thuyền đều dùng; các tinh đều có.
pair_4412		Gỗ sơn: hồng mộc (theo Tạp lục), cây cao vài trượng, thớ thịt màu đỏ, chất gỗ rắn bền, mùa hè nở hoa trắng, mùa thu mùa đông kết quả; có độc, nếu ăn lầm phải thì da thịt nứt ra, mắc bệnh phung.
pair_4413		Có hai loại, một loại tục gọi là sơn nghệ, một loại tục gọi là sơn sừng, chỉ loại sơn nghệ là chịu đất, có thể dùng làm cột nhà.
pair_4414		Gỗ trắc mật: hoa lê mộc, vần thé nhỏ min, có hương như mía nướng, chất rắn không mọt, dùng đóng đồ dùng rất tốt.
pair_4415		Các tỉnh đều có.
pair_4416		Gỗ thai bái: thớ gỗ nhỏ và mềm, sắc trắng như ngà voi, có thể uốn được mà không thể bẻ gãy được, dùng làm cán giáo mác, có thể dùng làm trường côn.
pair_4417		424 nhatthongchiT1ch.pdf Gỗ dư: cây cao vài ba thước, lá mọc chùm 5, 6 cành.
pair_4418		Vỏ có sắc trắng, chất bền dai, chịu chôn dưới đất lâu ngày, có thể dùng làm cột nhà.
pair_4419		Các tỉnh đều có.
pair_4420		Gỗ tram: cây cao vài ba trượng, là như lá dương đào, chất gỗ rắn chắc, chịu chôn được lâu, có thể dùng vào vật liệu làm nhà.
pair_4421		Tục ngữ nói: “Thứ nhất trâm trai”, ý nói gỗ tốt lâu năm không mục.
pair_4422		Các tỉnh đều có.
pair_4423		Gỗ trường: cây cao vài ba trượng, lá to như lá trâm, chất cứng rắn có thể dùng làm nhà.
pair_4424		Các tỉnh đều có.
pair_4425		Gỗ muồng: thiết tuyền mộc (theo Thông chí), lá nhỏ mà xanh, chất cứng rắn, sắc vàng và đen, tính chịu đất, có thể dùng làm cột nhà; thịt có phấn vàng, dùng chữa lở ghẻ.
pair_4426		Các tỉnh đều có.
pair_4427		Cây dầu rái: du mộc, thân cây có dầu nên gọi thế.
pair_4428		Người nghiệp hộ đếo ba lỗ ở chỗ gần gốc, đốt lửa vào đấy cho dầu chảy ra, theo thời giờ lấy gáo hứng lấy, dầu chảy không dứt, dùng để sơn trất thuyền, công dụng rất rộng.
pair_4429		Vi bị chí nói mảnh hỏa du, tức là dầu này.
pair_4430		Các tỉnh đều có.
pair_4431		Cây bông: mộc khoáng, có hai loại, một loại tục gọi cây gòn, lại gọi là cây gạo, tức là mộc khoáng về loại mộc.
pair_4432		Quả to như chén rượu, người ta ít hái lấy, theo gió bay rớt, chỉ lặt lấy để độn gối 425 dainamnhatthongchiT1le.pdf thôi.
pair_4433		Một loại tục gọi bông tàu, tức là mộc khoáng về loại thảo.
pair_4434		Bdn thdo gọi tên là cổ chung, là cát bối, đều dùng dệt vải, vốn sắn ở huyện Yên Định tỉnh Thanh Hoá, nay nơi nào cũng có.
pair_4435		Quần phương phd nói mộc khoáng mùa xuân trồng hột, hoa vàng như hoa thu quỳ, kết quả có ba khía, tua tủa như quả đào, khi chín thì quả nứt mà lòi xơ bông ra, dùng độn áo rất nhẹ ấm.
pair_4436		Hột như hạt châu, có thể đánh dầu, bã dầu có thể làm phân bón.
pair_4437		Lối hột rất cứng có thể chịu đốt được; lá cho trâu bò ăn, công dụng rất rộng.
pair_4438		Minh Mệnh năm thứ 17, khắc hình tượng vào Huyền đính.
pair_4439		Cây mù u: nam mai, hoa như hoa mai trắng, quả tròn như ngón chân cái, ép dầu, trị vết đao thương, thắp đèn kiến dán không ä ăn.
pair_4440		Cây cong queo bền chắc, nhà nước hay trồng để dùng làm tay cong và cán bánh lái ở thuyền.
pair_4441		Các tỉnh từ Thừa Thiên vào Nam hay dùng.
pair_4442		Ngô đồng: các tỉnh ven núi đều có.
pair_4443		Kính xét: đời Minh Mệnh được từ Quảng Đông đem về, trồng ở hai bên gốc điện Cần Chánh.
pair_4444		Lại sai biển binh đem lá lên các núi để tìm khắp, tìm được đem trồng ở các góc điện.
pair_4445		Kinh Thi nói: “Ngô đồng sinh hy, vu bi triêu dương ”, tức là cây này.
pair_4446		Nhĩ nhã chép là sấn ngô, lại có tên là vang đồng.
pair_4447		426 nhatthongchiT1ch.pdf Cây vông: hải đồng, Bản thảo chép là thích đồng vỏ vàng trắng, có gai, tháng 3 nở hoa đỏ như lửa.
pair_4448		Các tỉnh người ta hay trồng ở vườn tược để cho dây trầu leo; lá nó ăn được, vỏ có công dụng sát trùng, đau mắt thì nấu nước để rửa.
pair_4449		Thiên Nguyệt lệnh sách Lễ ký nói: “Tháng 3 cây đồng mới nở hoa” tức là cây này.
pair_4450		Tương truyền trồng về tháng 3 thì cây chóng lớn.
pair_4451		| Cây bồ hon: chữ Hán là Vô hoan mộc.
pair_4452		Bản thảo gọi là hoàn, lá như lá liễu, quả như quả xoan, có thể ép dầu, lại có thể dùng giặt quần áo.
pair_4453		Nhà chùa dùng làm tràng hạt, lại gọi là hạt bồ đề.
pair_4454		Theo Cổ kim chú thì ngày xưa thầy cúng dùng gỗ hoàn làm gậy để trừ quỷ tức là cây này, vì quỷ sợ.
pair_4455		Các tỉnh đều có.
pair_4456		| Cây dương: cành cây cứng mà giương lên, nên gọi là dương.
pair_4457		Bản thảo gọi là thanh dương, là bồ liễu, thân có thể dùng làm tên, cành lá có thể chữa chứng xích bạch ly.
pair_4458		Cây liễu: cành yếu mà rủ xuống nên gọi là liễu.
pair_4459		Bản thảo gọi là tiểu dương, là dương liễu.
pair_4460		Khi trồng, muốn cắm ngang dọc, hoặc ngược xuôi thế nào cũng sống: bông rụng xuống nước hoá thành bèo.
pair_4461		Đào Chu nói: trồng được ngàn cây liễu có thể đủ được than củi, mầm non có thể nấu nước uống, hoa có thể 427 dainamnhatthongchiT1le.pdf chữa chứng tê thấp và đau đầu gối.
pair_4462		Quần phương phả chép rằng cây dương và cây liễu là hai loại, không dính dáng với nhau, mà nhiều người gọi lẫn lộn là dương liễu, thậm chí nhận là một cây, bởi vì phương Nam không có cây dương.
pair_4463		Lá nó có thể luộc chín ăn đỡ đói năm mất mùa.
pair_4464		Hai loại cây kể trên nguyên sản ở Quảng Đông, hồi đầu đời Minh Mệnh mới lấy giống về trồng, nay các tỉnh đều có.
pair_4465		Cây sênh: chữ Hán là thánh liễu, thân nhỏ, cành yếu, vỏ đỏ, lá nhỏ như sợi chỉ, ẻo lá đáng yêu.
pair_4466		Bản thảo gọi là thuỳ ty liễu, là quan âm liễu, là hà liễu, là vũ sư.
pair_4467		Trời sắp mưa, khí sắc phấn khởi để hưởng hứng; được mưa thì rủ xuống như tơ, dầu gặp sương tuyết cũng không rụng, thật là bậc thánh trong loài mộc.
pair_4468		Lại có tên là trường thọ tiên nhân, một năm ba lần xanh tốt, nên gọi là tam xuân liễu.
pair_4469		Các tỉnh đều có.
pair_4470		-: Cdy đa: dung mộc, cành có dây rủ xuống đất lại mọc rễ hoặc một cành lớn có ba bốn chỗ, mà cành ngang lại liền cành với cây bên cạnh.
pair_4471		Nam phương thảo mộc trạng nói cây đa toả bóng mười mẫu, người ta có thể nghỉ dưới bóng.
pair_4472		Các tỉnh đều có.
pair_4473		Cây dâu: tang mộc, Bản thảo gọi là thần mộc, quả gọi là “tang thầm”; lá có thể chăn tầm.
pair_4474		Sách Điển thuật nói: cây dâu là tinh của sao Cơ, sâu ăn 428 nhatthongchiT1ch.pdf lá thành nét chữ; người ăn thì ông già hoá thành trẻ con.
pair_4475		Cứu hoang bản thảo nói: hái quả dâu nấu chín để ăn, hoặc nấu thành cao bôi lên trên lá dâu phơi khô, có thể để lâu năm, ăn rất ngon.
pair_4476		Lá non có thể luộc ăn, vỏ phơi khô có thể giã làm bột để ăn.
pair_4477		Các tỉnh đều có.
pair_4478		Cây hoè: cũng gọi là cây bóng hoè, Bán thảo gọi là tương.
pair_4479		Nhi nhã nói cây lá lớn sắc đen gọi là tương hoè.
pair_4480		Quần phương phd nói cây hoe tháng 4, 5 nở hoa, còn nụ thì như hột gạo, hái phơi khô, sao qua, nấu nước nhuộm sắc vàng rất tươi.
pair_4481		Hoè có cây cao lớn, gỗ rất chắc nặng, có thể làm đồ dùng.
pair_4482		Có mấy loại: xanh, vàng, trắng, đen.
pair_4483		Đen là hoè cứt lợn, gỗ không dùng được.
pair_4484		Quả có thể làm mát đại tràng nhuận can táo, lá trị chứng phong chạy, nấu nước xông tắm rất tốt.
pair_4485		Các tỉnh đều có.
pair_4486		Cứu hoang bản thảo nói: hái mầm non luộc chín, thay nước ngâm cho hết vị đắng, trộn dầu muối để ăn, hoặc hái hoa hoè sao chín để ăn.
pair_4487		Cây bối đa: (theo Thông chí): người Gia Định gọi là thốt nốt.
pair_4488		Cây giống cây bồ quỳ mà lớn, thẳng vót không có cành, lá mọc quanh ngọn cây như cái lọng, cuống lá có ba cạnh, cuống lá nhỏ mọc chĩa ở bên, hai cái đối nhau, bốn mùa không rụng.
pair_4489		Cuống lớn dùng làm cung, cuống nhỏ dùng làm thừng chão; lá già đan thành tấm để che mưa gió, lá non ché ra 429 dainamnhatthongchiT1le.pdf làm chiếu buồm.
pair_4490		Các tinh đều có.
pair_4491		Dậu dương tap trở chép rằng: cây bối đa sản ở Ma Già Đà (Ma- gatha) cao 6, 7 trượng, qua mùa đông không tàn.
pair_4492		Cây này có ba loại, người Tây Vực dùng vỏ lá để chép kinh.
pair_4493		| Cây bồ dé: (theo Loại ngữ), cũng gọi cây đề, phần nhiều trồng ở chùa phật các làng, hột nó hình tròn vỏ dầy, có thể dùng làm tràng hạt.
pair_4494		Dậu dương tạp trở chép ring, cây này sản ở chùa Bồ Đề thuộc nước Ma Già Đà, có lẽ là cây Phật Thích Ca Như ‘Lai ngồi lúc thành đạo; lai có tên nữa là tư duy thụ, cành lá xanh tốt, qua mùa đông không tàn.
pair_4495		Cây lụi: chữ Hán là hoa lư mộc (theo Thông chi), cây nhỏ bằng ngón tay cái, chất rin bền, màu tía đỏ, có văn, có thể làm đồ dùng và rẻ quạt.
pair_4496		Ven núi các tỉnh đều có.
pair_4497		Cây móc: tung lư, Bản thảo gọi là liệp quỳ.
pair_4498		Lúc lá mới mọc như lá bạch cập, cây cao 2, 3 thước thì có mấy lá trên ngọn cây to như cái quạt, cao vót và tách thành từng mảnh, toả ra bốn bên.
pair_4499		Cây lớn cao đến 1, 2 trượng, có lá to bằng bánh xe; cuống lá có ba cạnh, bốn mùa không rụng.
pair_4500		Thân cây thẳng tuột, không có cành, chỗ cuống lá có bẹ ấp lại, cứ dài ra một tầng lại thành một đốt.
pair_4501		Sắc gỗ đỏ và đen, đều có gân, có thể dùng làm vo chuông, cũng có thể làm đồ dùng.
pair_4502		430 nhatthongchiT1ch.pdf Vỏ có sợi nhỏ như tơ, người ta dùng để khâu nón, khâu mũ, mỗi năm bóc vỏ ba lần, nếu không bóc thì cây sẽ chết hoặc không lớn được.
pair_4503		Lại có một loại gọi là đồng đình.
pair_4504		Bản thảo chép rằng, cây này giống cây tinh lư, có từng đốt, cây nhỏ, không có sợi cước, có thể dùng làm chổi, người ta thường trồng ở bờ dậu.
pair_4505		Cây kè: quỳ lư, giống cây dừa, tính chịu được nước, có thể dùng làm cột cầu, làm máng hứng nước và làm phao lưới, lá giống lá cây bồ quỳ (cây co), có gai, cỏ thể dùng lợp nhà.
pair_4506		Các tính đều có.
pair_4507		Cây bồng: bồ quỳ (theo Loại ngữ), các miền ven núi đều có.
pair_4508		Nghệ An phong thổ ký chép rằng, cây cao vài ba trượng, quả rất sai, om quả để ăn, vị rất béo và ngon, lá già dùng để lợp nhà, có thể bền được vài chục năm, lá non dùng lợp nón.
pair_4509		Vân đài loại ngữ dẫn Quảng Đông tân ngữ nói rằng: thân cây giống cây quang lang (búng báng), lá cũng thế, một chẽ có đến vài trăm hoa, quả rủ xuống như quả trám, lá dùng làm quạt rất tốt, quạt có thể che được mặt trời; búp lá có thể dùng làm nón, làm áo tơi và làm chiếu.
pair_4510		Chim chim rừng: ngũ gia bì (theo Cương mục), Bản thảo gọi là văn khố thảo, là sài tiết.
pair_4511		Cây năm lá quý hơn, dùng để cất rượu, chữa bệnh bại phong thũng, hái lá nấu nước uống, rất có công hiệu.
pair_4512		Các tỉnh đều có.
pair_4513		hon: 431 dainamnhatthongchiT1le.pdf Hột máu chó: đại phong tử.
pair_4514		Bản thảo chép rằng, hột cây này chữa bệnh bại phong, ép dầu để chữa lở ghẻ.
pair_4515		Sơn phận các tỉnh đều có.
pair_4516		Cây bàng: sơn phong (vâng mệnh chép tên chữ Hán): thân cây cao lớn, cành lá mọc thành ting, hình vòng tròn như hình tấn long.
pair_4517		Sau tiết sương giáng, lá biến thành sắc đỏ, như lá cây phong, nên gọi là sơn phong.
pair_4518		Nay trồng nhiều ở các cung điện phủ thự.
pair_4519		Có người cho đó là đỗ lê, có người cho là cây phong, chưa rõ thuyết nào là đúng, vậy nay thêm chữ “sơn” lên trên để phân biệt.
pair_4520		Hạt có chất chua, có thể ăn được, lá nấu nước để nhuộm màu đen.
pair_4521		Cây cườm: tương tư tử mộc (theo Cương mục), Bản thảo gọi là hồng đậu tử, cây cao hơn một trượng, quả như quả đậu con, một nửa mau đỏ, một nửa màu đen, trẻ con thường xâu dây để đeo.
pair_4522		Cây bồ kết: tạo giáp, Bản thảo gọi là tạo dác, lai gọi là kê thê tử, là ô tê, là huyền đao, cây rất cao lớn, nhiều gai khó trèo.
pair_4523		Lấy dây tre đánh đai thân cây, qua một đêm thì quả tự rụng.
pair_4524		Lại có cây chưa kết quả thì đục một lỗ ở thân cây, bỏ chừng năm ba cân sắt sống vào rồi bịt lại cây sẽ có quả.
pair_4525		Quả có thể trừ phong, phá hòn báng, tiêu đàm, nhuận đại tràng, tan ghét cdu.
pair_4526		Ven núi các tỉnh đều có.
pair_4527		432 nhatthongchiT1ch.pdf Đỗ trọng: Bản thảo gọi là tư trong, là tư tiên, nói: ngày xưa có người tên là Đố Trọng ăn cây này mà đắc đạo, nên lấy tên mà đặt cho cây.
