id,sentence
q10_11_page_69-0009,"Năm Đồng-Khánh thứ 3 (1888) trích huyện An-Phước trong phủ Ninh-Thuận của tỉnh Bình-Thuận và 7 xã của huyện Tuy-Phong, 2 tổng của huyện Hòa-Đa cho lệ thuộc vào."
q10_11_page_69-0010,Năm Thành-Thái 13 (1901) đặt phủ Ninh-Thuận ra làm đạo (nói rõ trong Ninh-Thuận-đạo-chí).
q10_11_page_69-0011,"Nay lãnh 2 phủ, 4 huyện."
q10_11_page_69-0012,PHỦ DIÊN-KHÁNH
q10_11_page_69-0013,Ở phía đông-bắc Tỉnh-thành 4 dặm.
q10_11_page_69-0014,"Từ đông đến tây 57 dặm, từ nam đến bắc 163 dặm."
q10_11_page_69-0015,Đông đến biển 17 dặm; tây đến động Mán 40 dặm; nam đến địa-giới huyện An Phước đạo Ninh-Thuận 117 dặm; bắc đến địa-giới huyện Tân-Định phủ Ninh-hòa 46 dặm.
q10_11_page_69-0016,"Nguyên xưa là đất của Chiêm-Thành, đến triều Nguyễn mới đặt phủ Diên-Ninh, sau đổi lại tên này, lệ thuộc về dinh, đem 3 huyện Hoa-Châu, Phước-Điền và Vĩnh-Xương thuộc phủ Năm Minh-Mạng thứ 7 (1826) mới đặt chức Tri-phủ, năm thứ 13 (1832) lại nhập huyện Hoa-Châu vào huyện Phước-Điền thuộc phủ kiêm lý, thống hạt huyện Vĩnh-Xương."
q10_11_page_69-0017,Nay phủ Diên-Khánh lần 2 huyện.
q10_11_page_70-0001,HUYỆN PHƯỚC-ĐIỀN
q10_11_page_70-0002,"Thuộc phủ Diên-Khánh kiêm-lý. Từ đông đến tây 57 dặm, từ nam đến bắc 54 dặm Đông đến biển, tây đến động Mán, nam giáp giới huyện Vĩnh-Xương bắc giáp-giới huyện Tân-Định."
q10_11_page_70-0003,"Thuở đầu khai quốc mới đặt tên huyện, tiếp giáp với huyện Hoa-Châu, sau đem Hoa-Châu nhập vào huyện này, gồm có 6 tổng."
q10_11_page_70-0004,Năm Thành-Thái thứ 3 (1891) nhập 7 xã thôn của tổng Thượng Châu vào tổng Trung-Châu.
q10_11_page_70-0005,"Nay huyện này lãnh 5 tổng, 38 xã, tthôn."
q10_11_page_70-0006,HUYỆN VĨNH-XƯƠNG
q10_11_page_70-0007,Ở phía đông-nam phủ Diên-Khánh 11 dặm.
q10_11_page_70-0008,"Từ đông đến tây 42 dặm, từ nam đến bắc 116 dặm."
q10_11_page_70-0009,"Phía đông giáp biển, tây giáp động Mán, nam đến đạo Ninh-Thuận, bắc giáp giới huyện Phước-Điền."
q10_11_page_70-0010,"Nguyên xưa thuộc huyện Phước-Điền kiêm-nhiếp, năm Minh-Mạng 13 (1832) mới đặt chức Tri huyện, thuộc phủ thống hạt."
q10_11_page_70-0011,"Hiện lãnh 4 tổng, 45 xã, tthôn."
q10_11_page_70-0012,PHỦ NINH-HÔA
q10_11_page_70-0013,Ở phía tây-bắc Tỉnh-thành 75 dặm.
q10_11_page_70-0014,"Từ đông đến tây 52 dặm, từ nam đến bắc 113 dặm."
q10_11_page_71-0001,"Đông giáp biển, tây đến động Mán, nam giáp giới huyện Phước-Điền, bắc giáp giới phủ Tuy-Hòa tỉnh Phú-Yên."
q10_11_page_71-0002,"Thuở đầu triều Nguyễn khai thác, đây là phủ Thái."
q10_11_page_71-0003,"Khương sau cải làm phủ Bình-Hòa, thuộc Quản-đạo Bình-Hòa thống lãnh."
q10_11_page_71-0004,Năm Minh-Mạng nguyên niên (1820) giảm chức Quản-đạo đặt Tri huyện.
q10_11_page_71-0005,"Năm thứ 7 (1826) mới đặt Tri-phủ kiêm-lý huyện Quảng-Phước, thống hạt huyện Tân-Định."
q10_11_page_71-0006,"Năm thứ 12 (1831) đổi lại tên phủ này (Ninh-Hòa), và lãnh 2 huyện."
q10_11_page_71-0007,HUYỆN QUẢNG-PHƯỜC
q10_11_page_71-0008,"Thuộc phủ Ninh-Hòa kiêm-lý. Từ đông đến tây 52 dặm, từ nam đến bắc 97 dặm."
q10_11_page_71-0009,"Đông đến biên, tây đến động Mán, nam giáp giới huyện Tân-Định, bắc giáp giới phủ Tuy-Hòa tỉnh Phú-Yên."
q10_11_page_71-0010,Thuở đầu khai-quốc mới đặt tên huyện; trong niên-hiệu Gia-Long thuộc Quản-đạo dinh Bình-Hòa.
q10_11_page_71-0011,Năm Minh-Mạng nguyên niên giảm chức Quản-đạo cho thuộc huyện Tân-Định kiêm-nhiếp.
q10_11_page_71-0012,"Năm thứ 7 lại thuộc phủ Ninh-Hòa kiêm-lý, lãnh coi 4 tổng."
q10_11_page_71-0013,Đầu niên-hiệu Đồng-Khánh chia 2 tổng Phước-Hà và Phước-Tường làm 2 tổng nội ngoại (Phước Tường nội.
q10_11_page_71-0014,"Phước-Tường ngoại, Phước-Hà nội, Phước-Hà ngoại) Nay lãnh 6 tổng."
q10_11_page_71-0015,83 xã thôn.
q10_11_page_71-0016,HUYỆN TÂN-ĐỊNH
q10_11_page_71-0017,"Ở phía đông-nam phủ-lỵ Ninh-Hòa 21 dặm Từ đông đến tây 27 dặm, từ nam đến bắc 36 dặm Đông đến biển, tây đến động Mán, nam giáp-giới huyện Phước Điền, bắc giáp-giới huyện Quảng-Phước."
q10_11_page_71-0018,"Thuở đầu khai quốc mới đặt tên huyện, đầu niên-hiệu Gia-Long thuộc dinh Bình-Hòa."
q10_11_page_71-0019,Năm Minh-Mạng nguyên niên mới đặt Tri huyện kiêm-lý huyện Quảng-Phước.
q10_11_page_71-0020,Năm thứ 7 (1826) thuộc phủ Ninh-Hòa kiêm-lý.
q10_11_page_71-0021,"Năm thứ 13 (1832) được đặt Tri huyện riêng, thuộc phủ thống-hạt."
q10_11_page_71-0022,"Nay lãnh 3 tổng, 73 xã tthôn."
q10_11_page_71-0023,"DỊCH-GIẢ CHÚ: 1 - Kiêm-lý là viên Tri-phủ vừa làm việc phủ, vừa coi cả việc huyện, vì ở huyện không có viên Tri huyện."
q10_11_page_73-0001,"HÌNH THẾ Phía đông giáp biển, phía tây ngăn chặn Mán rừng; núi Đại-Lãnh trấn phía bắc, vũng Nha-Trang thông phía đông."
q10_11_page_73-0002,"Nhân địa-lợi làm thành quách, thật là hiềm yếu đồ sộ của thiên nhiên nói đến các việc công thủ điều tiện lợi cả."
q10_11_page_73-0003,"Danh-sơn thì có các núi Tam-Phong, Đại-Điền; đại-xuyên thì có các sông Vĩnh-An, Phú-Lộc (Vĩnh-An tức nay là Vĩnh-Phú); đường dốc lởm chởm, núi khe quanh co."
q10_11_page_73-0004,"Hơn nữa trong hiềm thì trên có các bảo Nha-Trang, Bình-Nguyên, chế ngự mán rừng; dưới có 2 tấn Cù-Huân đại tiểu, phòng ngừa giặc biển."
q10_11_page_74-0001,Khí hậu Mùa đông ít lạnh khí đất khô ráo.
q10_11_page_74-0002,"Dân ở theo triền núi, nhiều khí lam-chương, dễ sinh bệnh ôn-ngược (cảm ôn-khí rồi sinh chứng bệnh sốt rét; cả một vùng đều đau bệnh giống nhau gọi là ôn-ngược)."
q10_11_page_74-0003,"Lại vì núi gò ngăn trở, cho nên gió mùa cũng nhân đó mà khác biệt."
q10_11_page_74-0004,"Như ở Ninh-Hòa thường nhiều gió nam, mà ở Diên-Khánh thường nhiều gió đông; đầu mùa xuân đã có sấm rền, giữa mùa đông sấm đã lặng dứt."
q10_11_page_74-0005,Từ mùa hạ qua mùa thu thường có trận mưa; cuối thu đầu đông thì mưa lụt.
q10_11_page_74-0006,"Mùa nông thì tháng 10 cấy, tháng 3 gặt, tháng 7, 8 cấy thì tháng 12 gặt."
q10_11_page_74-0007,"Cuối mùa đông còn có sen nở, đó là do khí ấm xui nên."
q10_11_page_75-0001,PHONG TỤC
q10_11_page_75-0002,"Phong-tục thuần-hậu, tập-quán thành thực; kẻ sĩ chất phác mà quả quyết, người dân kiệm-ước mà thuần-hòa."
q10_11_page_75-0003,"Con trai hay dùng khăn vuông bịt đầu; con gái hay mặc sắc xanh, Chuyên chở hóa-vật ở đường nước thì dùng thuyền tre, ở đường độ thì dùng xe trâu."
q10_11_page_75-0004,"Gia-tư thường chuộng sắm nồi đồng; đồ uống, thường là nước lạnh."
q10_11_page_75-0005,"Dân miền biển chuyên nghề đánh cá, dân miền núi chuyên nghề nuôi tầm dệt cửi để sinh nhai."
q10_11_page_75-0006,"Kỹ-nghệ tầm thường, của cải không giàu có lắm."
q10_11_page_75-0007,"Các tiết-lễ Nguyên-đán, Đoan-dương và Tam-nguyên thì đại-lược giống các tỉnh khác."
q10_11_page_75-0008,"Cúng tiên-nhân, cầu phước-trạch, hay bầy ca xướng đồng bóng."
q10_11_page_75-0009,"Gặp việc hôn giá tang tế thì chu cấp cho nhau, nhưng cũng không xa xỉ lắm."
q10_11_page_75-0010,"Đến như miền thượng thì dân ở Động Hương, Động Nảy (?) thuần phác dễ cai trị, còn dân ở Cà-Tuân, Tham-Lợi thì tánh giảo quyệt khó bảo, nhà chức-trách địa-phương phải khôn khéo phủ dụ và ngăn ngừa."
q10_11_page_76-0001,THÀNH TRÌ
q10_11_page_76-0002,TỈNH-THÀNH
q10_11_page_76-0003,Ở địa-phận 2 xã Phú-Mỹ và Trường-Thạnh thuộc huyện Phước-Điền.
q10_11_page_76-0004,"Bốn mặt đắp đất chu-vi dài 336 trượng 4 thước, cao 8 thước 5 tấc; bảo rộng 4 trượng, sâu 8 thước."
q10_11_page_76-0005,"Thành mở 4 cửa, năm Thiệu-Trị thứ 7 (1847) mời xây gạch."
q10_11_page_76-0006,"Dinh sở cũ nguyên ở địa phận xã Phú-Đa, sau dời đến chỗ này, tức là chỗ thành cũ phủ Diên-Khánh vậy."
q10_11_page_76-0007,Xét: Phủ thành Diên-Khánh trước là Thủ-sở Nha-Trang.
q10_11_page_76-0008,"Năm Quí-sửu (1793) đại-binh tiến đánh Tây-Sơn ở Qui-Nhơn, khi trở về vua nghỉ chân ở Diên-Khánh, xem lựa địa-lợi, nhân chỗ bảo cũ đắp thành đất, mở 6 cửa, mỗi cửa đều có lầu (sau này lấp hết 2 cửa); 4 góc thành đều có núi đất Ngoài thành có hào, ngoài hào có xây lũy chắn ngang."
q10_11_page_76-0009,"Các cửa thành đều có xây cầu đi qua, trước thành sau trành đều có núi sông bảo vệ, thật là một nơi hiềm-trở vô cùng."
q10_11_page_76-0010,"Phía bắc sau lưng thành có con sông dài thuờng bị nước lụt xoi lở, năm Minh-Mạng thứ 4 (1823) có đắp bờ đê ngăn lụt và đào một con sông nhánh cho nước lưu tương"
q10_11_page_76-0011,PHỦ TRỊ DIÊN-KHÁNH
q10_11_page_76-0012,"Ở xã Phú-Ân huyện Phước-Điền, dựng năm Minh-Mạng 18 (1837): rào quanh bằng tre cây, chu vi hơn 16 trượng."
q10_11_page_76-0013,HUYỆN TRỊ VĨNH-XƯƠNG
q10_11_page_76-0014,"Ở địa-phận xã Vạn-Thạnh, trong niên-hiệu Đồng-Khánh mời dời đến đây: 4 mặt rào tre, chưa có hào bao quanh."
q10_11_page_76-0015,"Nguyên hồi năm Minh-Mạng thứ 13 (1832) huyện này đặt tại xã Vĩnh-Điềm tổng Xương-Hà, xung quanh rào tre, chu-vi dài 24 trượng."
q10_11_page_76-0016,Sau nhân việc biến cố nên chỗ cũ ấy bị tàn phá.
q10_11_page_77-0001,PHỦ TRỊ NINH-HÒA
q10_11_page_77-0002,Ở xã Phước-Đa huyện Quảng-Phước: 4 mặt rào tre dài 68 trượng.
q10_11_page_77-0003,"Nguyên thuở trước phủ-trị cũng ở chỗ này, năm Minh-Mạng 12 (1831) dời qua xã Vĩnh-Phú, đắp đất, chu-vi dài 52 trượng."
q10_11_page_77-0004,"Sau nhân biến cố dời qua xã Thạnh-Minh tổng Phước-Hà, rồi sau lại dời về chỗ cũ (Phước-Đa)."
q10_11_page_77-0005,HUYỆN TRỊ TÂN-ĐỊNH
q10_11_page_77-0006,"Ở xã Mỹ-Thạnh tổng Hiệp-Trung, dựng năm Minh-Mạng 13 (1832): chu-vi dài hơn 40 trượng, 4 mặt đắp đất rào tre (xã Mỹ-Thạnh nay đổi làm Mỹ-Hiệp)."
q10_11_page_78-0001,Học hiệu
q10_11_page_78-0002,TRƯỜNG HỌC TỈNH
q10_11_page_78-0003,"Thuở trước là trường học phủ Diên-Khánh, ở phía ngoài cửa tây Tỉnh-thành."
q10_11_page_78-0004,Năm Thiệu-Trị thứ nhất (1841) dời qua xã Phú-Ân ngoài quách cửa đông Tỉnh-thành.
q10_11_page_78-0005,Năm Minh-Mạng thứ 4 (1823) đặt chức Đốc-học Bình-Hòa và dùng nơi này làm trường học tỉnh.
q10_11_page_78-0006,Năm thứ 10 (1829) vì ít học trò nên bỏ trường học tỉnh và lại dùng làm trường học phủ đặt chức Giáo-thọ thay vào.
q10_11_page_78-0007,"Năm Tự-Đức 19 (1866) dời qua xã Phú-Mỹ, lại đặt chức Đốc-học, còn trường học phủ chưa đặt lại (Xã Phú-Mỹ nay đổi làm Phú-Khánh)."
q10_11_page_78-0008,TRƯỜNG HỌC PHỦ DIÊN-KHÁNH
q10_11_page_78-0009,"Trường này nguyên ở xã Phú-Ân, nay dùng làm trường học tỉnh."
q10_11_page_78-0010,TRƯỜNG HỌC PHỦ NINH-HÒA
q10_11_page_78-0011,Ở xã Vĩnh-Phú. Nguyên là nền cũ của Phủ-lỵ.
q10_11_page_78-0012,"Trường học phủ nguyên trước ở xã Bình-Thành huyện Tân-Định, đến năm Thiệu-Trị thứ 5 (1845) mới dời qua phía tây Phủ-lỵ thuộc xã Vĩnh-Phú."
q10_11_page_78-0013,"Sau nhơn khi biến cố tàn phá, phủ-lỵ đồi dời đến thôn Thạnh-Minh, rồi lại dời đến xã Phước-Đa."
q10_11_page_78-0014,"Còn trường học phủ lại vẫn lập tại nơi cũ, thuộc xã Vĩnh-Phú."
q10_11_page_78-0015,TRƯỜNG HỌC HUYỆN VĨNH. XƯƠNG
q10_11_page_78-0016,"Ở địa-phận xã Vạn-Thạnh phía tây huyện-trị Nguyên trước đặt trường ở xã Vĩnh-Điềm, sau vì việc biến cố bị tàn phá, nên trường học phải tùy tiện xê dịch chỗ khác."
q10_11_page_78-0017,"Mãi tới niên-hiệu Đồng-Khánh, mới dời về dựng ở nơi đây."
q10_11_page_79-0001,TRƯỜNG HỌC HUYỆN TÂN-ĐỊNH
q10_11_page_79-0002,"Nguyên trước ở xã Mỹ-Thạnh, làm năm Minh-Mạng 13 (1832)."
q10_11_page_79-0003,Qua năm Thiệu-Trị thứ 5 (1845) giảm bỏ.
q10_11_page_80-0001,HỘ KHẢU
q10_11_page_80-0002,"Trong niên-hiệu Gia-Long, số đình hơn 5.000 người, sang niên-hiệu Tự-Đức 8.563 người."
q10_11_page_80-0003,"Năm Thành-Thái thứ 10 (1898), nhân số lên tới 11.218 người, tiền thuế 17.764 quan, bạc thuế 69 lượng."
q10_11_page_80-0004,"Năm thứ 11 (1899) số bạc sưu mới định chính nạp (2 hạng miền diêu và đinh tráng) cộng 11.292 người, bạc 24.285 đ80."
q10_11_page_80-0005,"Năm thứ 18 (1906) các hạng nhân số hiện 11.436 người (Trừ ngoại số chức sắc và miễn sai, còn hạng miền diêu 262 người) hạng chính-nạp 11.174 người, bạc thuế 24.687 đ; lại thêm bạc Công-ích hơn 4.469 đồng, tổng cộng là 29.156 đồng."
q10_11_page_81-0001,THUẾ RUỘNG
q10_11_page_81-0002,"Theo ngạch cũ, số ruộng đất 12.593 mẫu, thuế lúa 6.539 hộc, thuế tiền 16.431 quan."
q10_11_page_81-0003,"Năm Thành-Thái thứ 10 (1898) điền thổ cộng 29.154 mẫu 6 sào lẻ, trung lúa 18.516 hộc lẻ, thuế tiền 17.909 quan lẻ."
q10_11_page_81-0004,"Năm thứ 11 (1899) theo số bạc thuế mời định thì số điền thổ cộng 30.828 mẫu 7 sào, bạc cộng 23 951đ 18."
q10_11_page_81-0005,"Năm thứ 18 (1906) số ruộng đất lên tới 31.259 mẫu (trong ấy ruộng 21.500 mẫu, đất 9.759 mẫu), bạc thuế 24."
q10_11_page_81-0006,"208đ lẻ, và thêm số thuế sáu phần trăm (6%) 1."
q10_11_page_81-0007,"710đ, tổng cộng là 25.918 đồng lẻ."
q10_11_page_82-0001,Núi sông
q10_11_page_82-0002,NÚI MÃ-CẢNH (núi Cô-Ngựa)
q10_11_page_82-0003,"Ở phía đông-bắc huyện Quảng-Phước 130 dặm, Phía đông gõi theo bờ biển, phía tây-bắc liên tiếp núi Đại-Lãnh, hình giống cổ ngựa nên gọi tên ấy."
q10_11_page_82-0004,Có đường trạm đi qua dưới chân núi.
q10_11_page_82-0005,NÚI TAM-RHONG
q10_11_page_82-0006,Ở phía tây-bắc huyện Quảng-Phước 47 dặm; là chỗ giáp giới 2 tỉnh Khánh-Hòa và Phú-Yên.
q10_11_page_82-0007,"Có 3 ngọn lên thẳng từng máy, tục danh là Ba-Non, là một trấn-sơn trong tỉnh."
q10_11_page_82-0008,Nhà nước khi có điền lễ lớn đều có ban lễ tế ở núi này.
q10_11_page_82-0009,NÚI BẢN
q10_11_page_82-0010,Ở phía bắc huyện Quảng-Phước 60 dặm.
q10_11_page_82-0011,"Thế núi cao lớn phía tây từ Đại-Lãnh đến, kéo dài vài mươi dặm; phía bắc tiếp núi Thạch-Bi; phía đông gối bờ biển, lại uốn quanh vào nam che kín vũng biển Vân-Phong; thuyền buôn thường đậu ở đây để tránh gió."
q10_11_page_82-0012,ĐẢO THUÝ-SƠN
q10_11_page_82-0013,"Ở phía đông huyện Quảng-Phước 26 dặm; phía nam vũng Vân-Phong, chu-vi 7.120 trượng."
q10_11_page_82-0014,"Từ Đại-Lãnh chạy đến, qua núi Cồ-Ngựa độ 5 dặm, đăng ngang bờ biển đột khỏi hòn thứ nhất là núi Vĩnh-An, qua phía nam có hòn thứ hai là núi Khải Lương; hòn thứ ba là Đại-Dự (Đảo lớn) chận ngang cửa biển Vân-Phong."
q10_11_page_83-0001,NÚI BỒ-ĐÀ
q10_11_page_83-0002,Ở phía bắc huyện Quảng-Phước 24 dặm.
q10_11_page_83-0003,"Mạch núi từ núi Tam-Phong rải xuống, rừng rú trùng điệp, đến đây đột khỏi 1 hòn cao, phía đông phía tây gò đống la liệt."
q10_11_page_83-0004,"Ở phía đông lại thêm một hòn nhỏ gọi là núi Phiên-Lê, tục danh Dốc-Thị, dựa theo bờ biển, cổ cây xanh tốt hiềm trở khó đi."
q10_11_page_83-0005,NÚI MỸ-NGỌC
q10_11_page_83-0006,Ở phía tây-bắc huyện Quảng-Phước 20 dặm.
q10_11_page_83-0007,"Bốn phía gò đống ngồn ngang, hình như chuỗi hạt lòng thòng, không xiết tả hình trạng được."
q10_11_page_83-0008,Phía đông có nui tên là Độc-Sơn (núi Một).
q10_11_page_83-0009,NÚI PHƯỚC-HÀ
q10_11_page_83-0010,Ở phía đông-nam huyện Quảng-Phước 5 dặm.
q10_11_page_83-0011,Núi này có nhiều thứ hoa-đằng (mây huê) cho nên cũng gọi là núi Hoa-Đằng.
q10_11_page_83-0012,"Sườn núi cao lớn, bao quanh vài mươi dặm, phía đông-bắc gối bờ biển, phía tây-nam chân ngăn cửa biển Nha-Phu."
q10_11_page_83-0013,NÚI TÂN. LÁP
q10_11_page_83-0014,Ở phía đông-bắc huyện Quảng-Phước 11 dặm.
q10_11_page_83-0015,"Có đầm bao quanh 3 mặt, tên là Trúc-Đim (Đầm Tre)."
q10_11_page_83-0016,"Vũng biển Vân-Phong ở gần phía đông, cho nên cũng gọi tên là núi Vân-Phong."
q10_11_page_83-0017,NÚI PHỦ-MỸ
q10_11_page_83-0018,"Ở phía tây-bắc huyện Quảng-Phước 103 dặm, tục danh núi Đồng-Cọ."
q10_11_page_83-0019,"Núi cao ngút trời, thường có máy mù bay ra, buồi chiều thường có mưa, nên có ngạn-ngữ: «Mưa Đồng-Cọ.»"
q10_11_page_84-0001,NÚI TÔ-HÀ
q10_11_page_84-0002,"Ở phía tây-bắc huyện Quảng-Phước 59 dặm, trước tên là Hoa-Sơn."
q10_11_page_84-0003,"Sông Tô phát nguyên ở đây cho nên có tên là núi Tô-Hà: gió nam thường từ núi này thôi lại, cho nên có ngạn-ngữ: «Gió Tô-Hà.»"
q10_11_page_84-0004,NỦI PHÚ-NHƯ
q10_11_page_84-0005,"Ở phía tây-bắc huyện Quảng-Phước 64 dặm, thuộc địa-phận xã Phú-Như, tục danh núi Tồ-Gà."
q10_11_page_84-0006,"Cây cối sầm uất, có nhiều cọp, người đi qua phải kiêng dè, nên tục có câu: «Cây Tồ-Gà»."
q10_11_page_84-0007,"Nay càng ngày càng được khai khẳn rộng rãi, dần dần trừ được nạn cọp."
q10_11_page_84-0008,NÚI ĐẠI ĐỒNG
q10_11_page_84-0009,Ở phía tây huyện Quảng-Phước 59 dặm.
q10_11_page_84-0010,"Chân núi có cánh đồng trống, vốn xưa là chiến-trường, oan-khí không tan, hóa làm ác-quỉ, người đi qua đấy chẳng dám đi một mình, nên tục ngạn có câu: «Ma Đại-Đồng»."
q10_11_page_84-0011,Nay nạn ma quỉ cũng lần tiêu diệt.
q10_11_page_84-0012,NÚI PHONG-YÊU (Eo-Gió)
q10_11_page_84-0013,Ở phía bắc huyện Quảng-Phước hơn 100 dặm.
q10_11_page_84-0014,"Hai bên lưng núi giáp nhau, ở giữa lũng xuống, gió bắc thĐi xuyên qua, nên gọi tên ấy."
q10_11_page_84-0015,NÚI THANH-HÀ
q10_11_page_84-0016,Ở phía nam huyện Quảng-Phước độ 6 dặm.
q10_11_page_84-0017,"Có đường quan đi ngang qua núi, nhưng nhiều đá nhỏ lớm chứm khó đi."
q10_11_page_84-0018,"Phía tây có đền Chúa-Ngọc, trên núi có đền Nghĩa-Phụ."
q10_11_page_85-0001,ĐẢO TRÀ. LA
q10_11_page_85-0002,"Ở phía đông-nam huyện Quảng-Phước, nằm dựa bờ biển, ở bên cạnh có Hòn-Hố và Hòn-Rồng."
q10_11_page_85-0003,ĐẢO VÂN-PHONG
q10_11_page_85-0004,Ở phía đông-bắc huyện Quảng-Phước 20 dặm.
q10_11_page_85-0005,"Tục danh Hòn-Khói. Buồi đầu nhà Nguyễn trung hưng vua Thế-Tổ đem quân đánh giặc, thủy-quân có tới đóng Hòn-Khói, tức là chỗ này."
q10_11_page_85-0006,Năm Minh-Mạng thứ 6 (1825) đổi lại tên là Vân-Phong.
q10_11_page_85-0007,NÚI DUC-MỸ
q10_11_page_85-0008,"Ở phía bắc huyện Tân-Định 20 dặm, bốn bên đều có dân cư."
q10_11_page_85-0009,Khi trước có đồn bảo Bình-Nguyên ở đấy.
q10_11_page_85-0010,NÚI-SẦM
q10_11_page_85-0011,"Ở phía đông huyện Tân-Định 14 dặm, rừng cây sầm uất, bốn phía đều ruộng bằng."
q10_11_page_85-0012,Phía đông có Cô-Sơn (núi đứng một mình).
q10_11_page_85-0013,NÚI ONG-NGUYÊN
q10_11_page_85-0014,Ở phía đông-nam huyện Tân-Định 34 đăm.
q10_11_page_85-0015,Rừng rú trùng điệp cây cổ sum sê; phía nam chỗ giáp đường trạm đi ngang qua gọi là núi tổng-Nộ; phía đông là núi Phước-Đồng và núi Tiên.
q10_11_page_85-0016,Ca liên tiếp nhau đến gần bờ biển.
q10_11_page_85-0017,Gò THẠCH-LỮY Ở phía nam huyện Tân-Định 29 dặm.
q10_11_page_85-0018,"Phía bắc gần xã Phong-Thạnh, phía nam gần xã Phú-Hữu."
q10_11_page_85-0019,"Ngày xưa nhân gò ấy có thể dựa núi giáp biển, người thô mán bèn đắp lũy để nương dựa cho vững chắc, do đó mói gọi tên ấy."
q10_11_page_85-0020,"Nơi đây đường đá lồi lồm, nẻo đi gồ ghề, 2 bên rừng rậm, lại nhiều ác-thú."
q10_11_page_86-0001,NÚI Xích-Thỏ (đất-đỏ) Ở phía tây-bắc huyện Tân-Định 24 dặm.
q10_11_page_86-0002,"Miền này đất đỏ, núi rừng trùng điệp, có nhiều loại: hồ, báo, tê, tượng, lên chỗ cao có thể trông thấy giữa mặt biển."
q10_11_page_86-0003,"Phía tây-bắc liên tiếp núi Tam-Phong, phía nam liên tiếp làng mọi Dẫn-Chế-Trang, phía đông tiếp giáp đồn Bình-Nguyên."
q10_11_page_86-0004,NÚI TÂN-THỦY
q10_11_page_86-0005,"Ở phía đông-nam huyện Tân-Định 70 dặm, thuộc địa-phận àng Tân-Thủy: Phía đông gối cửa biển Nha-Phu, phía tây có núi tên là Cốc-Sơn (núi Hang)."
q10_11_page_86-0006,NÚI XUÂN
q10_11_page_86-0007,Ở phía đông-nam huyện Tân-Định 18 dặm.
q10_11_page_86-0008,"Thế núi cao sn, cỏ cây xanh tốt, có đường trạm đi qua phía tây."
q10_11_page_86-0009,ĐẢO BỨT
q10_11_page_86-0010,"Ở ngoài vùng biển Nha-Phu, cách bờ độ 5, 6 dặm."
q10_11_page_86-0011,"Ở xa trông thấy nhọn đẹp như cây bút; phía nam có hòn Nghiên, phía bắc có hòn Mực, 3 hòn dăng ngang, hòn đứng giữa cao hơn."
q10_11_page_86-0012,NÚI ĐẠI-ĐIỀN
q10_11_page_86-0013,"Ở phía bắc huyện Phước-Điền 11 dặm, làm giới-hạn giữa 2 huyện Phước-Điền và Tân-Định."
q10_11_page_86-0014,"Thuở trước gọi là núi Đại-An, tục hiệu là núi Chúa."
q10_11_page_86-0015,"Hình thế cao lớn, bao quanh hơn 100 dặm."
q10_11_page_86-0016,"Tục truyền đáy là chỗ «Thiện-Phi-A-Diễn-Bà» hiền linh, thường có hào-quang phát hiện rực-rỡ."
q10_11_page_86-0017,Niên-hiệu Tự-Đức thứ 3 (1850) được liệt kê vào tự-điền.
q10_11_page_87-0001,NÚI THỊ
q10_11_page_87-0002,"Ở phía tây huyện Phước-Điền 2! dặm, thế núi cao vót, 4 phía đều là ruộng bằng."
q10_11_page_87-0003,"Ở chân núi có miếu Thái-Tử, trong miếu có một đôi giềy bằng đá, 1 bàn cờ đá và con cờ đá; sự tích của Thái-Tử có ghi chú ở mục cồ-tích sau đây."
q10_11_page_87-0004,"Núi này phía nam kề núi An-Lộc, lại có đường trạm đi ngang qua."
q10_11_page_87-0005,"Phía tây có đầm nước nóng vuông 1 mẫu, nước thường nóng, trong đầm có cỏ mọc từng lùm xanh tốt."
q10_11_page_87-0006,"Lại có hồ sen, nước thường nửa trong nửa đục, cũng là một việc lạ vậy."
q10_11_page_87-0007,NÚI BÀ
q10_11_page_87-0008,"Ở phía tây-nam huyện Phước-Điền hơn 40 dặm, còn có tên là Bích-Sơn (núi Vách); 4 phía đá đứng dăng như bức vách, bao quanh hơn 100 dặm, trông như bức thành."
q10_11_page_87-0009,"Trên núi có cái hang, thường có hào quang phát hiện; gần mé tây có 3 làng mọi là: Tà-Lai, Tà-Trung và Tà-Dật."
q10_11_page_87-0010,Phía đông núi này là chỗ phát nguyên của một chi sông Phú-Lộc.
q10_11_page_87-0011,NÚI CÙ-LAO
q10_11_page_87-0012,"Ở phía đông huyện Vĩnh-Xương 28 dặm; có 5 hòn lớn nhỏ liền nhau, ở phía hữu cửa biển Cù-Huân."
q10_11_page_87-0013,"Phía đông gối bờ biển, trên núi có tháp cỏ Thiên-Y, những danh-nhân hiền đạt nhiều người đề vịnh ở đấy (có chép rõ trong mục Đền Miếu sau đây)."
q10_11_page_87-0014,NÚI GIÁNG. HƯƠNG
q10_11_page_87-0015,"Ở phía đông-nam huyện Vĩnh-Xương 5 dặm, ũng cóc tên là núi Bộc-Bố."
q10_11_page_87-0016,"Đây là một dãy núi gò liên tiếp, cỏ cây xanh rậm, có nhiều ác-thú."
q10_11_page_87-0017,Phía tây có đường trạm đi ngang qua; phía tây đường trạm có làng mọi Liên-Sơn ở đấy.
q10_11_page_87-0018,Ngoài xa nữa là núi Diễn.
