pair_id	han_sentence	viet_sentence
HVB_001_010424	后王寻得之筑台于寺北，	Sau vua tìm thấy ở đây, mới dựng một cái đài ở phía bắc chùa.
HVB_001_010425	寺后石庵是修化之所，	Cái Am xây bằng đá ở sau chùa là nơi tu hóa ngày trước.
HVB_001_010426	其下石崖中有庵名觉圣母庵，	Dưới là hang đá cũng có am gọi là am «Giác-Thánh-Mẫu» do triều nhà Trần dựng.
HVB_001_010427	陈朝所建也， 黎朝陈名霖有诗云：	Ông Trần-Danh-Lâm về triều Lê có câu thơ rằng «Tùng chi nguyệt quải Trang-Vương chi» «Long hạm vân sinh Thánh-Mẫu Am (Cành thông trăng rội nền Trang-Vượng Hàm rồng mây mọc am Thánh-Mẫu) Tức là chỗ này.
HVB_001_010428	“松枝月挂庄王址，龙颔云生天良手”。	
HVB_001_010429		Ở trên núi Thiên-Tượng, thuộc làng Bân-Xá. Sườn núi có một cái hang, bên tả bên hữu nước khe đều chảy chạm vào đá có tiếng vang lên.
HVB_001_010430	在彬舍社天象山山腰圣母庵即此夕亥三开一窝，左右溪水交流触石锵然，窝中为寺，旁列僧房，前临大湖，湖引溪水注之，景致幽雅，亦鸿山一名胜。	Trong hang là chùa, bên cạnh có phòng các sư, phía trước có hồ lớn, hồ có nước khe chảy vào, cảnh trí coi rất u nhã.
HVB_001_010431		Cũng là một nơi danh-thắng ở dãy núi Hồng-Sơn.
HVB_001_010432		Năm Ất-Dậu (năm đầu vua Hàm-Nghi 1885) chùa này bị cháy.
HVB_001_010433	乙酉年化于火，成泰十三年陶七义辛在宜春刚进出台静因重修焉，木嘉三。	Năm Thành-Thái thứ 13 ông Đào-Tấn ra làm tổng-đốc Nghệ-Tĩnh mới dựng lại.
HVB_001_010434		Ở làng Tam-Xuân thuộc huyện Nghi-Xuân.
HVB_001_010435	三春社寺前有溪，溪上有橋。	Trước chùa có khe, trên khe có cầu.
HVB_001_010436	僧院古爭在菓品社石池，泉水注之，頗稱幽致。	Viện các sư ở có nước suối-Thạch-Trì chảy vào, cảnh rất u nhã.
HVB_001_010437		Ở trên núi Ngọc-Lâu làng Quả-Phầm, thuộc huyện Nghi-Xuân.
HVB_001_010438	尾客玉樓山，上自山腳而上，羊腸百折，始達禪扃。	Từ chân núi đi lên, trải qua nhiều chỗ ngoặt ngheo như ruột đê mới tới được cửa chùa.
HVB_001_010439	下在為夕香。	
HVB_001_010440	又金蓮寺在海山旁，前臨宮路，山水幽致，題詠頗多。	Lại có chùa Kim-Liên ở bên núi Hải-Sơn, phía trước liền với đường cái quan.
HVB_001_010441		Ở sơn phận làng Đồ-Xá huyện Hương-Sơn.
HVB_001_010442		Nước non phong cảnh xinh đẹp, du khách để vịnh cũng nhiều.
HVB_001_010443	藩山社寺前有白長如象鼻，戶在石河縣義丁半在大柰堂路務局局間，府尹阮公著致仕，因樓隱焉。	Ở làng Dị-Ốc phía tây nam huyện Hương-Sơn, Trước chùa có hòn đá trắng dài như con voi đua vôi xuống sông.
HVB_001_010444		Ở làng Trảo-Nha thuộc huyện Thạch-Hà.
HVB_001_010445		Ở trên núi Cảm-Sơn, thuộc làng Đại-Nại, huyện Thạch-Hà.
HVB_001_010446		Khoảng năm Thịnh-Đức đời Lê-Thần-Tôn, Hoan Quận-công dựng c chùa này.
HVB_001_010447		Đến đời Tự-Đức nhà Nguyễn, quan Phủ-doãn Nguyễn-Công-Trứ khi trí-sĩ về ần ở đây, CHÙA NGHĨA-SƠN.
HVB_001_010448		Ở trên núi Nghĩa-Sơn, làng Đức-Lâm, huyện Thạch-Hà.
HVB_001_010449		Phía trước có sông Nài, cây cối xanh tốt.
HVB_001_010450	書山三德林社義山上前臨奈江，樹木幽致，寺久廢，蓋安靜總督尊室斷為靜撫辰，因重修焉。	Chùa này lâu ngày bỏ mãi, hồi Tôn-thất-Hân làm Tuần-phủ Hà-Tĩnh, mới sửa sang lại.
HVB_001_010451	程度午在奇英縣盤渡山，上寺前有小港通於湯海，相傳有清船泊入，題月魚帆出海入帝中州。	Ở trên núi Bàn-Độ huyện Kỳ-Anh. Trước chùa có cảng nhỏ thông ra bể.
HVB_001_010452	前一波為一軍，後一山為一馬，遂登山建寺，用木塞港，今成平地。	Tục truyền có thuyền người Tàu đỗ ở đó, lên chùa đề rằng: «Ngư phàm xuất hải, nhập đế trung-châu, tiền nhất ba vi nhất quân, hậu nhất sơn vi nhất mã» (Thuyền buồm ra bể, vào làm vua ở trung-châu; trước một đợt sóng là một tên quân, sau một hòn núi là một con ngựa), rồi họ lên núi dựng chùa, đem gỗ lấp cảng nay thành đất bằng.
HVB_001_010453	寺左有泉，上無源，下無底，泉水湧出，不舍畫夜。	Bên tả chùa có một cái suối, trên không có nguồn dưới không có đáy, mà nước suối chảy suốt ngày đêm, không lúc nào hết.
HVB_001_010454	心關河黃山易詳廣平帚今凡在香溪縣西南六十木山屠省志皇今里黎初設關，	Đã nói rõ ở quyển Quảng-Bình-Tỉnh-Chí. Ở phía tây-nam huyện Hương-Khê 50 dặm.
HVB_001_010455	本朝因之後改爲汛置守， 住兵可聿氏在香山縣防守，	Trước nhà Lê có đặt đồn ải để kiềm soát, đến triều Nguyễn cũng theo như trước, sau mới đổi làm cửa tấn, đặt quân canh phòng.
HVB_001_010456	有路通於鎮靖府六西四十六里，	Có đường thông ra phủ Trấn-Tĩnh. Ở phía tây huyện Hương-Sơn 46 dặm.
HVB_001_010457	舊設於洛浦， 明命六年移於購艷社河津，	Nguyên trước đặt ở làng Lạc-Phố, đến năm Minh-Mạng thứ 6 mới dời ra thôn Hà-Tân ở làng Tinh-Diệm, đổi tên là cửa tấn Hà-Tân, đặt một chức Thủ-ngữ để coi giữ.
HVB_001_010458	改今名設守禦一嗣德四年改設汛守承辨土兵防守間，	Năm Tự-Đức thứ 4 đặt chức Tấn-thủ thừa-biện, có lính bản-xứ canh phòng, nhưng nay bãi bỏ.
HVB_001_010459	每凡在宜春縣東南三十里， 與今裁省汗方之幹祿縣交界， 受鴻山花溪水流注， 廣三十尋， 潮漲深三筆， 爭凡在乾祿尺汐一尺，	Ở phía đông-nam huyện Nghi-Xuân 30 dặm, cùng giáp giới với huyện Can-Lộc, có nước khe Hoa-Khê ở núi Hồng-Sơn chảy đến rộng 30 tầm; thủy triều lên sâu 3 thước, lúc xuống sâu một thước.
HVB_001_010460	舊有汛守， 今裁洋滋之縣東二十七里金堆社。	Trước có đặt chức Tấn-thủ, nay bãi bỏ. Ở phía đông huyện Can-Lộc 27 dặm, thuộc làng Kim-Đôi giáp giới huyện Thạch-Hà.
HVB_001_010461	與石河縣交界，海口廣三十七丈，潮深八尺，汐五尺，古號南界海門。	Cửa rộng 37 trượng, lúc nước lên sâu 8 thước, khi xuống sâu 5 thước.
HVB_001_010462	本朝國初，阮有鑑攻鄭兵於此，襄每氏在錦川，舊有汛守。	Hồi xưa là cửa bể Kỳ-La, lúc triều Nguyễn mới khai quốc, Nguyễn-Hữu-Dật có đem thủy quân đánh nhau với quân chúa Trịnh ở đây.
HVB_001_010463	承辦土民防守，	Trước có đặt chức Tấn-thủ-thừa-biện có dân bản xứ canh phòng, nay bãi bỏ.
HVB_001_010464	齡言之縣南十回目三里讓畔社， 海日廣四十二丈， 潮深六尺， 汐三尺（古羅海門）， 三承辦土兵防守，	Ở làng Nhượng-Bạn phía nam huyện Cẩm-Xuyên 13 dặm, Cửa tấn rộng 42 trượng, nước lên sâu 6 thước, nước xuống sâu 3 thước.
HVB_001_010465	今裁上消之里海口村，	Ở thôn Hải-Khầu phía đông huyện Kỳ-Anh 10 dặm.
HVB_001_010466	廣四十丈， 潮深九尺，	Rộng 40 trượng, lúc nước triều lên sâu 9 thước, nước xuống sâu 7 thước.
HVB_001_010467	汐七尺，	
HVB_001_010468	舊有汛守， 承辦土民防守，	Trước có đặt chức Tấn-thủ-thừa-biện, có dân bản xứ canh giữ, nay bãi bỏ.
HVB_001_010469		Hồi xưa gọi là cửa Nam-Giới. Triều Nguyễn lúc mới dựng nước ông Nguyễn-Hữu-Dật có đánh nhau với quân chúa Trịnh ở đây.
HVB_001_010470		Trước có đặt chức Thừa-biện, có lính bản xứ canh giữ, nay bãi bỏ.
HVB_001_010471	今裁畢占官路驛六新設馬立支路站十六，	Có 6 trạm ở đường Cái-quan, và 16 trạm ở các đường nhánh mới đặt).
HVB_001_010472	爭申古在英縣跡神投村南至爭少占，	Ở thôn Thần-Đầu huyện Kỳ-Anh.
HVB_001_010473	在青元立廣平省廣溪站三十里，	Phía nam đến trạm Quảng-Khê thuộc tỉnh Quảng-Bình 30 dặm.
HVB_001_010474	青必立縣三市—房務司務務務市司青樂立至靜沙站三十三神站三十二里里爭奚占在錦川縣石溪村南爭乎占在石青溪立至靜樂站三十六里青尹立河縣丹制社南至靜爭義占在幹祿縣度遼社	Ở thôn-Lỗi-Khê ngay huyện-lỵ huyện Kỳ-Anh, phía nam đến trạm Tĩnh-Thần 32 dặm.
HVB_001_010475		Thuộc làng Hữu-Lạc phía bắc huyện Kỳ-Anh, phía nam đến trạm Tĩnh-Sa 33 dặm.
HVB_001_010476		Ở thôn Thạch-Khê huyện Cẩm-Xuyên, phía nam đến trạm Tĩnh-Lộc 36 dặm.
HVB_001_010477		Thuộc làng Đan-Chế huyện Thạch-Hà.
HVB_001_010478	南溪站三十三里青災立至靜丹站三十五里，	Phía nam đến trạm Tĩnh-Khê 33 dặm.
HVB_001_010479		Thuộc làng Độ-Liêu huyện Can-Lộc.
HVB_001_010480		Phía nam đến trạm Tĩnh-Đan 35 dặm, phía bắc đến trạm Yên-Dũng 33 dặm.
HVB_001_010481		(Trạm này trở xuống, là những trạm mới đặt).
HVB_001_010482		Ở làng Trung-Tiết ngay ở tỉnh Hà-Tĩnh.
HVB_001_010483	北至安勇站爭良占由新設以下在省忠節三十三里青立社東達虎渡站北達靜丹站西達串撥鳥台占在錦川縣善治村近站南達靜溪站言立商政所北達石河縣莅西達錦度占在幹祿縣剛虎渡社南	Phía đông suốt đến trạm Hồ-Độ, phía bắc suốt đến trạm Tĩnh-Đan, phía tây đến trạm Truông-Bát, phía nam suốt đến trạm Tĩnh-Khê.
HVB_001_010484		Ở thôn Thiện-Trị, huyện Cẩm-Xuyên gần sở thương-chánh.
HVB_001_010485		Phía bắc suốt đến huyện lỵ Thạch-Hà, phía tây suốt đến huyện-lỵ Cẩm-Xuyên.
HVB_001_010486		Ở làng Hồ-Độ, huyện Can-Lộc.
HVB_001_010487		Nam suốt đến trạm Tĩnh-Trung, đồng suốt đến trạm Kim-Đôi.
HVB_001_010488		Ở làng Kim-Đôi, huyện Can-Lộc.
HVB_001_010489	聿川縣花房立立達靜忠站東達金堆站彥氏占在縣金堆社南達虎渡辰戈占在羅山之立站北達宜春縣威遠站。	Nam suốt đến trạm Hồ-Độ, bắc suốt đến trạm Uy-Viên thuộc huyện Nghi-Xuân.
HVB_001_010490	個立縣、 永代社， 東達宜春， 北達父安水遠安古， 在府莅越場， 西達德壽府， 越安站（走亥）， 立安社， 西達香山縣，	Ở làng Vĩnh-Đại, huyện La-Sơn. Đông suốt đến huyện Nghi-Xuân, bắc suốt đến Thủy-Trường tỉnh Nghệ-An, tây suốt đến trạm Việt-Yên thuộc phủ Đức-Thọ.
HVB_001_010491	福陽站， 東達爭副占在香山縣， 即福靜遼站， 南達臨洮站，	Ở làng Việt-Yên, ngay tại phủ lý Đức-Thọ, Tây suốt đến trạm Phúc-Dương thuộc huyện Hương-Sơn, đồng suốt đến trạm Treo (tức trạm Tĩnh-Liêu), nam suốt đến trạm Lâm-Thao.
HVB_001_010492	青示立陽社， 東達越安站， 西達爭朱占在縣浦珠社， 東達福爭甫止靜珠站， 青玉立陽站， 西達靜補站， 青不立在鵝補社， 東達靜爭齊占在河齋社， 東達靜珠站， 西達靜齋站， 青立補站， 西達甘門縣界， 翕飛占在香溪縣， 臨洮社， 北達落合，	Ở làng Phúc-Dương thuộc huyện Hương-Sơn. Đông suốt đến trạm Việt-Yên, tây suốt đến trạm Tĩnh-Châu. Ở làng Phố-Châu thuộc huyện Hương-Sơn. Đông suốt đến trạm Phúc-Dương, tây suốt đến trạm Tĩnh-Bồ. Ở làng Voi-Bồ Đông suốt đến trạm Tĩnh-Châu, tây suốt đến trạm Tĩnh-Trai. Ở làng Hà-Trai Đông đến trạm Tĩnh-Bồ, tây suốt đến địa-giới huyện Cam-Môn.
HVB_001_010493	占在臣方立德壽府， 南達遐齡站， 進薩立香溪縣，	Ở làng Lâm-Thao, thuộc huyện Hương-Khê. Bắc suốt đến phủ Đức-Thọ, nam suốt đến trạm Hà-Linh.
HVB_001_010494	遐齡社，	Ở làng Hà-Linh thuộc huyện Hương-Khê.
HVB_001_010495	西達岸發， 占在石河縣， 伊岫社， 縣莅， 東達串撥站， 吉求立， 東達靜忠站， 西達香溪縣司豐占在香溪縣， 周禮社， 東達焉遐齡站， 晨麗立遐齡站， 西達福澤站，	Tây suốt đến huyện ly, đông suốt đến trạm Truông-Bát. Ở làng Y-Tụ thuộc huyện Thạch-Hà. Đông đến trạm Tĩnh-Trung, tây đến trạm Hà-Linh thuộc huyện Hương-Khê.
HVB_001_010496	川道古在縣，	Ở làng Chu-Lê, huyện Hương-Khê.
HVB_001_010497	福澤社， 東達香呈占在宜春縣， 威立溪縣莅， 西達上游上奉立遠社，	Đông đến trạm Hà-Linh, tây suốt đến trạm Phúc-Trạch. Ở làng Phúc-Trạch, ngay giữa huyện lỵ. Đông suốt đến huyện lỵ Hương-Khê, tây suốt đến miền thượng-du. Ở làng Uy-Viễn, thuộc huyện Nghi-Xuân.
HVB_001_010498	西達靜遠站， 東達津汛站，	Tây suốt đến trạm Tĩnh-Viễn, đông suốt đến trạm Cửa-Sót.
HVB_001_010499	里路言各一條， 自省城北經石河之大節河， 黃同斤艮雷過淇橋， 抵靜丹站十里，	Một con đường từ phía bắc tỉnh thành Hà-Tĩnh, qua làng Đại-Tiết làng Hà-Hoàng; làng Đồng-Lưu thuộc huyện Thạch-Hà; lại qua làng Kỳ-Kiều đến trạm Tĩnh-Đan 10 dặm.
HVB_001_010500	又自靜丹站經扶越東盤過耶渡， 抵彥渡夾幹祿縣界二十二里， 又自千祿縣經廣勸高舍，	Lại từ trạm Tĩnh-Đan qua làng Phù-Việt làng Đông-Bàn, qua bến đò Da đến bến đò Ngạn giáp giới huyện Can-Lộc 22 dặm.
HVB_001_010501	抵度遼站十三里，	Lại từ huyện Can-Lộc qua làng Quảng-Khuyến, làng Cao-Xá đến trạm Treo 13 dặm.
HVB_001_010502	自度遼站抵菓品社夾宜春縣界十六里，	Từ trạm Treo đến làng Quả-Phầm giáp giới huyện Nghi-Xuân 16 dặm.
HVB_001_010503	又自宜春縣界經三制過五馬峰， 抵安樂渡九里夾父安省界， 一條自省城南經石河縣莅過。	Lại từ huyện Nghi-Xuân qua làng Tam-Chế, qua núi Ngũ-Mã đến bến đò An-Lạc 9 dặm, giáp giới tỉnh Nghệ-An.
HVB_001_010504	柰橋抵永賴社，夾錦川縣界五里。	Một đường từ phía nam tỉnh thành qua huyện lỵ Thạch-Hà, qua cầu Nài đến làng Vĩnh-Lại giáp giới huyện Cẩm-Xuyên 5 dặm.
HVB_001_010505	又自錦川縣界經關裔那長等村，抵靜溪站十八里。	Lại từ huyện Cẩm-Xuyên qua thôn Quan-Duệ, thôn Na-Trường đến trạm Tĩnh-Khê 18 dặm.
HVB_001_010506	又自靜溪站過戶江，經金諾來中順禮等社，抵樂江至奇英縣界二十六里。	Từ trạm Tĩnh-Khê qua Hộ-Giang cùng các làng Kim-Nặc, Lại-Trung, Thuận-Lễ đến Lạc-Giang tới địa giới huyện Kỳ-Anh 26 dặm.
HVB_001_010507	又自奇英縣界經有樂馴象至靜樂站十里，自靜登司民務院堂務局員安務酒公局公司朝經青山官市，抵靜沙站十里。	Lại từ huyện Kỳ-Anh qua làng Hữu-Lạc làng Tuần-Tượng đến trạm Tĩnh-Lạc 10 dặm.
HVB_001_010508		Từ trạm Tĩnh-Lạc qua làng An-Hạ, làng Mạc-Khê đến chợ Sơn-Triều 23 dặm.
HVB_001_010509	自靜沙站捨過智渡，經興仁權行橋至火號館十一里。	Từ Sơn-Triều qua chợ Thanh-Sơn đến trạm Tĩnh-Sa 10 dặm. Từ nhà trạm Tĩnh-Sa qua bến đò Trí-Giang, qua cầu Quyền-Hành (thuộc thôn Hưng-Nhân đến quán Hòa-Hiệu 11 dặm.
HVB_001_010510	又自火號經椰市，過大豪抵靜神站二十里。	Lại từ Hòa-Hiệu qua chợ Da qua làng Đại-Hào đến trạm Tĩnh-Thần 20 dặm.
HVB_001_010511	又自靜神站經刀山至牛山，上橫山關十里（各里）。	Lại từ trạm Tĩnh-Thần qua làng Đao-Sơn, đến Ngưu-Sơn lên cửa ải Hoành-Sơn 10 dặm, giáp địa giới tỉnh Quảng-Bình.
HVB_001_010512		Từ nam đến bắc dài 203 dặm.
HVB_001_010513	夾廣平省界南北通長二百三里乙十二茶，一條自省城前門至石河縣莅約戶十二作五里。	Một đường từ cửa tiền tỉnh-thành đến huyện-ly Thạch-Hà ước 5 dặm.
HVB_001_010514	一條自左門至桐門渡，約七里。	Một đường từ cửa tả đến bến đò Đồng-Môn ước 7 dặm.
HVB_001_010515	一條自後門至河黃渡，夹幹祿縣界約八里。	Một đường từ cửa hậu tỉnh-thành đến bến đò Hà-Hoàng giáp giới huyện Can-Lộc ước 8 dặm.
HVB_001_010516	又自千祿縣界虎渡社至金堆社，約十里。 一條自同雷社官路至河黃社八里。	Lại từ địa giới huyện Can-Lộc, thuộc làng Hồ-Độ đến làng Kim-Đôi ước 10 dặm Một đường từ đường cái thuộc xã Đồng-Lưu đến làng Hà-Hoàng 8 dặm.
HVB_001_010517	一條自石河縣至串撥，夾香溪縣界約十七里。	Một đường từ huyện Thạch-Hà đến trạm Truông-Bát, giáp địa giới huyện Hương-Khê ước 17 dặm.
HVB_001_010518	一條自幹祿縣平朗社官路至德壽府治約二十七里。	Một đường từ đường cái quan làng Bình-Lãng (thuộc huyện Can-Lộc) đến phủ-ly Đức-Thọ ước 27 dặm.
HVB_001_010519	一條自德壽府文林社至清漳縣界十四里。	Một đường từ làng Văn-Lâm (thuộc phủ Đức-Thọ) đến địa giới huyện Thanh-Chương 14 dặm.
HVB_001_010520	一條自宜春縣安樂上村東至崗澗社，約十四里。	Một đường từ thôn. Yên-Lạc-Thượng thuộc huyện Nghi-Xuân phía đông đến làng Cương-Giản ước 14 dặm.
HVB_001_010521	一條自香山縣惠渥社達于香溪縣界，約八十里。	Một đường từ làng Huệ-Ốc huyện Hương-Sơn suốt đến địa giới huyện Hương-Khê ước 80 dặm.
HVB_001_010522	一條自香溪縣莅中定村達于清浪典，夾廣平省界約八十里。	Một dường từ Quan-lộ xã Phù-Việt thuộc huyện Thạch-Hà qua huyện Can-Lộc huyện La-Sơn suốt đến địa giới huyện Hương-Sơn, ước 70 dặm.
HVB_001_010523	一條自石河縣扶越社官路經于祿羅山二縣，達于香溪縣界。	Một đường từ huyện-lỵ Cẩm-Xuyên đến thôn Thiện-Trị, ước 14 dặm.
HVB_001_010524	山縣界約七十里，一條自錦川縣莅至善治明市（市堂務、堂局務）四里，山步路西經德林屯田二社，至串運長二十二里，穿山行半日，抵香溪縣福澤社。	Huyện Thạch-Hà: Một đường trạm thuộc làng Đại-Nài ngay nơi huyện lỵ, qua làng Đức-Lâm và làng Đồn-Điền đến Truông-Mây dài 22 dặm. Lại xuyên vào đường núi chừng nửa ngày đến làng Phúc-Trạch thuộc huyện Hương-Khê.
HVB_001_010525	一條自玉田社官路西經先梁、蚌珠、伊岫等社，抵甲撥約十五里。	Một đường từ đường cái quan làng Ngọc-Điền, phía tây qua làng Tiên-Lương, làng Bạn-Châu, làng Y-Tụ đến trạm Truông-Bát ước 15 dặm.
HVB_001_010526		Một đường Từ đường trạm sông Ngạn-Giang, phía tây qua các làng Bàn-Thạch, Đô-Hành, Phương-Mỹ, Mỹ-Xuyên.
HVB_001_010527	一條自彥江驛路西經盤石都、行芳美、美川等社，又一條自忠節驛路西經東魯、永畱等社，均可通申撥，均長二十里。	Một đường từ đường trạm Trung-Tiết, phía tây qua làng Đông-Lỗ làng Vĩnh-Lưu đều thông ra trạm Truông-Bát, cùng dài 20 dặm.
HVB_001_010528	一條自忠節社東北經桐門過喬木至淡水等社，抵南界海，長二十里。	Một đường từ làng Trung-Viết, phía đông-bắc qua làng Đồng-Môn làng Kiều-Mộc làng Đạm-Thủy, phía nam liền với bề dài 20 dặm.
HVB_001_010529		Một đường từ đường trạm làng Thuận-Lễ thuộc huyện Cẩm-Xuyên.
HVB_001_010530	一條自錦川順禮社驛路西經鳳凰山通于山分闡乳處，長十裡。	Phía tây qua núi Phượng-Hoàng thông đến sơn phận Xứ Cửa-Nhũ dài 10 dặm.
HVB_001_010531	一條自縣莅西北經敷榮朝上等村至瀑源村，抵串還，長十二里。	Một đường từ huyện lỵ Thạch-Hà, phía tây-bắc qua thôn Phú-Vinh. Thôn Triều-Thượng, đến thôn Bộc-Nguyên tới trạm Truông-Mây dài 12 dặm.
HVB_001_010532	又自申遽南經如河至文台村，夾奇英縣界，長四十三里。	Lại từ trạm Truông-Mây, phía Nam qua thôn Như-Hà đến thôn Văn-Thai giáp giới huyện Kỳ-Anh, dài 43 dặm.
HVB_001_010533	一條路自縣莅東經場外後昆、奇羅等社，抵讓汎，長十五里。	Một đường từ huyện-lỵ, phía đông qua các làng Trường-Ngoại, Hậu-Côn, Kỳ-La, đến cửa Nhượng dài 15 dặm.
HVB_001_010534	奇英縣一條路自府莅河中社官路，經春水、維磊二社，過火號山，抵春山慈嶺屯，至裴溪南行通于廣平省，長三十里。	Huyện Kỳ-Anh: Một đường cái quan thuộc xã Hà-Trung ở ngay phủ-ly, qua làng Xuân-Thủy làng Duy-Lôi, qua núi Hòa-Hiệu đến đồn Từ-Linh làng Xuân-Sơn, làng Bùi-Khê rồi đi về phía nam thông ra tỉnh Quảng-Bình, dài 30 dặm.
HVB_001_010535	一条路自靜樂站東行經有樂、春錦至化育等社，抵錦川之讓汛，長十五里。	Một đường từ trạm Tĩnh-Lạc ra phía đông qua làng Hữu-Lạc, làng Xuân-Cầm, làng Hóa-Dục rồi đền cửa Nhượng thuộc huyện Cẩm-Xuyên, dài 15 dặm.
HVB_001_010536	一條路自山朝驛路東經山律、順定安、恬等社，至海濵，十五里。	Một đường từ đường trạm Sơn-Triều, phía đông qua các làng Sơn-Luật, Thuận-Đinh, An-Điềm đến bãi bể dài 15 dặm.
HVB_001_010537	一條路自府治西經望燎巒至望柳村，北行經蕭湘芳洞山涇，抵文台等村，夾錦川縣界五十五里。	Một đường từ phủ-ly, phía tây qua núi Vọng-Liều, đến thôn Vọng-Liều đi ra phía bắc qua các thôn Tiêu-Tương, Phương-Động, Sơn-Kinh, đến thôn Văn-Thai giáp giới huyện Cẩm-Xuyên, dài 55 dặm.
HVB_001_010538	一條路自府莅東南經効順過智。 渡權行渡至裕成村，過高望山抵安澳屯。 又一條自効順東北經同耐村，抵永祿渡至口汛，均長十三里。	Một đường từ phía đông-nam Phủ-Ly Hà-Thanh, qua làng Hiệu-Thuận, qua bến đò Trí bến đò Quyền-Hành đến thôn Dụ-Thành, qua núi Cao-Vọng đến đồn An-Úc.
HVB_001_010539	宜春縣一條路自縣莅西北至安樂驛，路長十五里。	Lại một đường từ phía đông-bắc làng Hiệu-Thuận, qua thôn Đồng-Nại, đến bến đô Vĩnh-Lộc, và đến cửa Tấn đều dài 13 dặm' Huyện Nghi-Xuân: Một đường từ phía tây-bắc huyện-ly đến đường trạm An-Lạc, dài 15 dặm.
HVB_001_010540	一條路自縣莅東經丹海、丹場二社至會汛，長十里。	Một đường từ phía đông huyện ly, qua làng Đan-Hải, làng Đan-Trường đến cửa Hội, dài 10 dặm.
HVB_001_010541	一條路自縣西南經春園社，沿共慶山夾錦川縣界，度遼社，長二十五里。	Một đường từ phía tây-nam huyện, qua làng Xuân-Viên đi ven núi Cộng-Khánh giáp làng Độ-Liêu thuộc địa giới huyện Can-Lộc, dài 25 dặm.
HVB_001_010542	一條路自千祿縣莅經普明安智等社，過龍領山抵芙舊縣市至金堆F社，長二十七里。	Một đường từ huyện-lỵ Can-Lộc, qua làng Phồ-Minh làng An-Trí qua núi Long-Hạm đến Chợ huyện làng Phù-Lưu đến làng Kim-Đôi, dài 27 dặm.
HVB_001_010543	一條路自德壽府莅西經安中、安全至越安等社，抵三父巡約二里。	Một đường từ phủ-ly Đức-Thọ, phía tây qua các làng Yên-Trung, Yên-Đồng, Việt-Yên đến ngã ba, ước 2 dặm.
HVB_001_010544	一條路自府莅東經義安、朗岸、仁壽內延等社，抵永代浮石渡，長約七里。	Một đường từ phủ-ly, phía đông qua các làng Nghĩa-Yên Lãng-Ngạn, Nhân-Thọ, Nội-Diên, đến bến đò Phù-Thạch làng Vĩnh-Đại, dài 7 cặm.
HVB_001_010545	一條路自府莅東經義定、安長朝東下泗仁壽光瞻至嘉盛同芹渡，夾錦川縣界七里。	Một đường từ phủ-ly, phía đông qua các làng Nghĩa-Yên-Định-Trường, Triều-Đông, Hạ-Tử, Nhân-Thọ, Quang-Chiêm, đến bến đò Đồng-Cần làng Gia-Thịnh, giáp địa giới huyện Can-Lộc 7 dặm.
HVB_001_010546	香山縣一條路自縣莅東經杜舍社，至三父巡，夾羅山界二里。	Huyện Hương-Sơn: - Một đường từ huyện-ly, phía đông qua làng Đồ-Xá đến ngã ba Tuần giáp địa giới huyện La-Sơn 2 dặm.
HVB_001_010547	一條路自縣莅西經有憑總至河津州，達河齋，夾雙甘，長六十九里。	Một đường từ huyện-lỵ, phía tây qua tổng Hữu-Bằng đến Tấn Hà-Tân, suốt đến làng Hà-Trai, giáp làng song-Cam dài 69 dặm Một đường từ huyện-lỵ, phía nam qua tổng Du-Đồng tổng Thượng-Bồng đến làng Lâm-Thao, giáp địa giới huyện Hương-Khê, dài 29 dặm.
HVB_001_010548	一條路自縣莅南經攸同上蓬等總至臨洮社，夾香溪縣界二十九里。	Một đường từ huyện-lỵ, phía bắc qua làng An-Ấp, giáp địa giới huyện Thanh-Chương, dài 20 dặm.
HVB_001_010549	一條路自縣莅北經安邑，夾清漳縣界，長二十里。	Một đường từ huyện-lỵ huyện Hương-Khê, phía đông qua làng Đồng-Văn, làng Trúc-Lâm qua bến đô Hà-Linh đến Truông-Bát giáp địa-giới huyện Thạch-Hà, dài 50 dặm Một đường từ huyện-lỵ, phía tây qua các làng Phúc-Ấm, Phú-Gia.
HVB_001_010550	一條路自香溪縣志東經同文竹林，過遐齡渡，抵串撥，夾石河縣界，長五十里。	Trừng-Thanh, đến sách Kim-Lũ giáp giới Mán-Lào, dài 200 dặm.
HVB_001_010551	一條路自縣莅西經福廕、富家、澄清等社，至金縷冉，夾蠻牢，長二百里。	Một đường từ huyện-lỵ, phía bắc qua làng Đồng-Văn, làng Trúc-Lâm, làng Phương-Điền, đến làng Hòa-Duyệt làng Lâm-Thao giáp địa-giới tổng Thượng-Bồng thuộc huyện Hương-Sơn, dài 60 dặm.
HVB_001_010552	临洮等社夹香山縣上蓬总长六十里， 津渡亡度在奇英縣興仁煞亡度，	Tại thôn Hưng-Nhân huyện Kỳ-Anh.
HVB_001_010553	在錦川縣樂卷沼村北渡，	Phía bắc qua đồ này sang phủ-ly Hà-Thanh. Tại làng Lạc-Hạ, thuộc huyện Cẩm-Xuyên.
HVB_001_010554	府莅乐文注贺社南渡，	Phía nam qua đồ này là đường cái quan huyện Kỳ-Anh.
